visitId,visitStartTime,visitNumber,channelGrouping,browser,operatingSystem,deviceCategory,continent,subContinent,country,transactions
1501639865,1501639865,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501606329,1501606329,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501596487,1501596487,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501637184,1501637184,1,Organic Search,Chrome,Windows,desktop,Asia,Southeast Asia,Malaysia,
1501646617,1501646617,4,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501619876,1501619876,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501638918,1501638918,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501614825,1501614825,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501628142,1501628142,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501608535,1501608535,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501649190,1501649190,2,Social,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501597274,1501597274,2,Social,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501627951,1501627951,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501629963,1501629963,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501604072,1501604072,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501595267,1501595267,1,Direct,Chrome,Macintosh,desktop,Europe,Eastern Europe,Russia,
1501635655,1501635655,2,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501617156,1501617156,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501646812,1501646812,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501621191,1501621191,4,Display,Chrome,Macintosh,desktop,Americas,Northern America,United States,1
1501653229,1501653229,1,Paid Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501633123,1501633123,3,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501637008,1501637008,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501639848,1501639848,1,Direct,Safari,Windows Phone,mobile,Asia,Southeast Asia,Vietnam,
1501577127,1501577127,1,Organic Search,Chrome,Android,mobile,Americas,Caribbean,Puerto Rico,
1501586692,1501586692,2,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Malaysia,
1501600445,1501600445,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501626465,1501626465,1,Organic Search,Safari,iOS,tablet,Europe,Northern Europe,Denmark,
1501611648,1501611648,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501574971,1501574971,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501611072,1501611072,2,Social,Chrome,Android,mobile,Americas,Northern America,United States,
1501599676,1501599676,1,Social,Chrome,Android,mobile,Asia,Southern Asia,India,
1501655918,1501655918,1,Organic Search,Chrome,Android,mobile,Asia,Southeast Asia,Thailand,
1501630219,1501630219,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501628031,1501628031,1,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501652297,1501652297,1,Paid Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501616789,1501616789,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501651562,1501651562,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501635852,1501635852,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501575378,1501575378,1,Organic Search,Opera,Android,mobile,Oceania,Australasia,Australia,
1501649568,1501649568,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501590796,1501590796,1,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Malaysia,
1501632125,1501632125,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501588213,1501588213,1,Organic Search,Chrome,Android,mobile,Asia,Western Asia,Israel,
1501629338,1501629338,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501634899,1501634899,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501599444,1501599444,1,Organic Search,Android Webview,Android,mobile,Americas,Northern America,United States,
1501654326,1501654326,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501584508,1501584508,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501619505,1501619505,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501575049,1501575049,1,Social,Chrome,Android,mobile,Asia,Southern Asia,India,
1501615694,1501615694,2,Social,Chrome,Android,mobile,Americas,Northern America,United States,
1501603556,1501603556,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501634127,1501634127,7,Paid Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501624586,1501624586,4,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501606850,1501606850,3,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605656,1501605656,1,Direct,Firefox,Macintosh,desktop,Americas,Northern America,United States,
1501632018,1501632018,2,Organic Search,Chrome,Windows,desktop,Europe,Southern Europe,Spain,
1501615580,1501615580,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501621435,1501621435,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501573844,1501573844,5,Organic Search,Chrome,Windows,desktop,Asia,Eastern Asia,China,
1501601990,1501601990,1,Organic Search,Firefox,Windows,desktop,Europe,Northern Europe,Ireland,
1501619595,1501619595,1,Organic Search,Firefox,Windows,desktop,Europe,Eastern Europe,Hungary,
1501612746,1501612746,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501620811,1501620811,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501650630,1501650630,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501597693,1501597693,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501620928,1501620928,1,Paid Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501620842,1501620842,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501628453,1501628453,3,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501610625,1501610625,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501612409,1501612409,3,Direct,Opera,Windows,desktop,Africa,Northern Africa,Algeria,
1501609618,1501609618,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501600792,1501600792,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501653490,1501653490,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501618439,1501618439,1,Organic Search,Chrome,Macintosh,desktop,Europe,Western Europe,Switzerland,
1501585819,1501585819,1,Organic Search,Chrome,Windows,desktop,Oceania,Australasia,Australia,
1501614624,1501614624,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501643569,1501643569,1,Organic Search,Chrome,Windows,desktop,Asia,Eastern Asia,South Korea,
1501634570,1501634570,2,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501590063,1501590063,1,Organic Search,Chrome,Windows,desktop,Asia,Western Asia,United Arab Emirates,
1501597918,1501597918,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501572638,1501572638,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501631848,1501631848,1,Direct,Chrome,Windows,desktop,Europe,Southern Europe,Spain,
1501586913,1501586913,1,Affiliates,Chrome,Windows,desktop,Asia,Eastern Asia,Japan,
1501605337,1501605337,23,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501602633,1501602633,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501625359,1501625359,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501612738,1501612738,16,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501651741,1501651741,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501641194,1501641194,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501651249,1501651249,1,Social,Chrome,Windows,desktop,Africa,Northern Africa,Algeria,
1501597260,1501597260,1,Social,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501617841,1501617841,7,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501620473,1501620473,9,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501571504,1501571504,1,Organic Search,Firefox,Windows,desktop,Europe,Western Europe,Germany,
1501596034,1501596034,3,Organic Search,Chrome,Windows,desktop,Europe,Northern Europe,United Kingdom,
1501605437,1501605437,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501647972,1501647972,1,Organic Search,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501646523,1501646523,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501609334,1501609334,1,Organic Search,Chrome,Linux,desktop,Americas,Northern America,United States,
1501641768,1501641768,5,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501574789,1501574789,1,Referral,Chrome,Macintosh,desktop,Europe,Eastern Europe,Russia,
1501626745,1501626745,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609185,1501609185,2,Direct,Internet Explorer,Windows,desktop,Europe,Western Europe,France,
1501618465,1501618465,6,Referral,Firefox,Windows,desktop,Europe,Northern Europe,Denmark,
1501587715,1501587715,2,Referral,Chrome,Windows,desktop,Africa,Southern Africa,South Africa,
1501626893,1501626893,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501655708,1501655708,1,Direct,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501605703,1501605703,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501612079,1501612079,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501590180,1501590180,1,Organic Search,Firefox,Windows,desktop,Asia,Southern Asia,India,
1501615775,1501616307,1,Direct,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501616259,1501616259,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501611413,1501611413,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501576638,1501576638,1,Social,Chrome,Windows,desktop,Europe,Eastern Europe,Romania,
1501625621,1501625621,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501615390,1501615390,20,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501636990,1501636990,11,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501598892,1501598892,10,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501637006,1501637006,1,Organic Search,Firefox,Windows,desktop,Americas,Northern America,United States,
1501633933,1501633933,12,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501597646,1501597646,3,Direct,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501623756,1501623756,1,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501655530,1501655530,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501613265,1501613265,1,Organic Search,Internet Explorer,Windows,tablet,Americas,Northern America,United States,
1501623328,1501623328,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501595824,1501595824,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501602124,1501602124,1,Social,Chrome,Android,mobile,Asia,Southern Asia,India,
1501646836,1501646836,2,Organic Search,Chrome,iOS,mobile,Asia,Western Asia,United Arab Emirates,
1501652602,1501652602,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501570945,1501570945,1,Organic Search,Chrome,iOS,mobile,Asia,Southeast Asia,Singapore,
1501617916,1501617916,4,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501621847,1501621847,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501581393,1501581393,1,Organic Search,Chrome,Android,mobile,Europe,Southern Europe,Greece,
1501602827,1501602827,3,Display,Chrome,Android,mobile,Americas,Northern America,United States,
1501643214,1501643214,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501571620,1501571620,1,Direct,Safari,iOS,mobile,Asia,Southern Asia,India,
1501591262,1501591262,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501609754,1501609754,1,Organic Search,Chrome,Android,mobile,Asia,Western Asia,Turkey,
1501634767,1501634767,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501654637,1501654637,1,Affiliates,Android Webview,Android,mobile,Americas,Central America,Costa Rica,
1501602931,1501602931,1,Affiliates,Chrome,Android,mobile,Asia,Eastern Asia,Taiwan,
1501627915,1501627915,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501625608,1501625608,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501614727,1501614727,1,Organic Search,Chrome,Windows,desktop,Americas,South America,Brazil,
1501601138,1501601138,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501616446,1501616446,1,Organic Search,Chrome,Windows,desktop,Americas,Caribbean,Dominican Republic,
1501596491,1501596491,1,Organic Search,Chrome,Windows,desktop,Asia,Southeast Asia,Philippines,
1501630834,1501630834,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501620207,1501620207,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501579539,1501579539,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501625075,1501625075,13,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501603838,1501603838,1,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501579594,1501579594,1,Affiliates,Chrome,Windows,desktop,Asia,Western Asia,Lebanon,
1501646344,1501646344,1,Organic Search,Chrome,Macintosh,desktop,Americas,South America,Brazil,
1501602236,1501602236,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501654402,1501654402,1,Organic Search,Chrome,Windows,desktop,Asia,Eastern Asia,Japan,
1501582693,1501582693,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Belgium,
1501602659,1501602659,1,Social,Chrome,Windows,desktop,Africa,Northern Africa,Egypt,
1501624272,1501624272,1,Organic Search,Chrome,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501597598,1501597598,1,Organic Search,Chrome,Macintosh,desktop,Europe,Southern Europe,Italy,
1501619557,1501619557,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501647340,1501647340,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501619859,1501619859,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501635652,1501635652,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501653211,1501653211,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613569,1501613569,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501602454,1501602454,2,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609941,1501609941,1,Organic Search,Chrome,Windows,desktop,Americas,Caribbean,Dominican Republic,
1501640068,1501640068,66,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501627004,1501627004,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501649270,1501649270,1,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501614390,1501614390,7,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501619553,1501619553,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501608587,1501608587,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501601690,1501601690,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501614992,1501614992,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Germany,
1501655052,1501655052,1,Organic Search,Chrome,Macintosh,desktop,Asia,Eastern Asia,Hong Kong,
1501597925,1501597925,1,Organic Search,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501592897,1501592897,1,Affiliates,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501614559,1501614559,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501572805,1501572805,6,Referral,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501620628,1501620628,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501598126,1501598126,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501605399,1501605399,1,Referral,Chrome,Windows,desktop,Americas,Central America,Mexico,
1501571622,1501571622,1,Referral,Chrome,Windows,desktop,Asia,Eastern Asia,Taiwan,
1501598356,1501598356,1,Social,Chrome,Windows,desktop,Europe,Eastern Europe,Russia,
1501598752,1501598752,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501620591,1501620591,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501634624,1501634624,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501650585,1501650585,16,Direct,Safari,iOS,tablet,Asia,Southeast Asia,Vietnam,
1501628864,1501628864,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501655687,1501655687,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501607323,1501607323,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501572188,1501572188,1,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Malaysia,
1501651401,1501651401,7,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501620808,1501620808,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501580378,1501580378,1,Direct,Safari,iOS,tablet,Europe,Northern Europe,United Kingdom,
1501638847,1501638847,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501600239,1501600239,1,Organic Search,Firefox,Windows,desktop,Asia,Southern Asia,India,
1501638126,1501638126,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501607865,1501607865,1,Organic Search,Chrome,Macintosh,desktop,Americas,South America,Colombia,
1501630630,1501630630,1,Organic Search,Chrome,Linux,desktop,Americas,Northern America,United States,
1501617589,1501617589,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501624285,1501624285,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501610656,1501610656,6,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501632491,1501632491,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501599594,1501599611,77,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501593721,1501593721,5,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501639005,1501639005,9,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501599929,1501599929,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501619049,1501619049,1,Organic Search,Safari,Macintosh,desktop,Asia,Southern Asia,India,
1501593909,1501593909,1,Organic Search,Chrome,Chrome OS,desktop,Europe,Northern Europe,United Kingdom,
1501651383,1501651383,1,Organic Search,Chrome,Windows,desktop,Europe,Eastern Europe,Poland,
1501645988,1501645988,2,Organic Search,Chrome,Windows,desktop,Oceania,Australasia,Australia,
1501583236,1501583236,2,Organic Search,Chrome,Windows,desktop,Europe,Eastern Europe,Romania,
1501618334,1501618334,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501572687,1501572687,2,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501624398,1501624398,1,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501623361,1501623361,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501617945,1501617945,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501642329,1501642329,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501637230,1501637230,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,Canada,
1501625147,1501625147,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,Austria,
1501601345,1501601345,3,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501610204,1501610204,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501629974,1501629974,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501619808,1501619808,2,Referral,Chrome,Windows,desktop,Americas,Northern America,United States,
1501606626,1501606626,1,Direct,Firefox,Windows,desktop,Europe,Eastern Europe,Czechia,
1501623712,1501623712,1,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501655396,1501655396,2,Direct,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501602540,1501602540,2,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501646288,1501646288,6,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501614434,1501614434,5,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501618014,1501618014,1,Display,Safari,iOS,mobile,Americas,Northern America,United States,
1501652504,1501652504,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501573760,1501573760,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Switzerland,
1501572934,1501572934,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,France,
1501618411,1501618411,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501651422,1501651422,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501580750,1501580750,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501653711,1501653711,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501594333,1501594333,1,Organic Search,Safari,iOS,tablet,Oceania,Australasia,Australia,
1501643619,1501643619,5,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501642948,1501642948,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501652895,1501652895,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501650777,1501650777,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501592402,1501592402,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,France,
1501598758,1501598758,136,Display,Chrome,Windows,desktop,Americas,Northern America,United States,
1501590784,1501590784,20,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501633570,1501633570,1,Display,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501596713,1501596713,2,Organic Search,Chrome,Linux,desktop,Europe,Northern Europe,United Kingdom,
1501630468,1501630468,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501606156,1501606156,5,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501622237,1501622242,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501631635,1501631635,1,Affiliates,Chrome,Windows,desktop,Oceania,Australasia,New Zealand,
1501635037,1501635037,1,Organic Search,Chrome,Macintosh,desktop,Oceania,Australasia,Australia,
1501652135,1501652135,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501646694,1501646694,4,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501640793,1501640793,1,Social,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501631510,1501631510,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501649603,1501649603,1,Paid Search,Internet Explorer,Windows,desktop,Americas,Northern America,United States,
1501622178,1501622178,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501630186,1501630186,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501618828,1501618828,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501609626,1501609626,2,Referral,Chrome,Linux,desktop,Americas,Northern America,United States,
1501607371,1501607371,1,Direct,Chrome,Linux,desktop,Asia,Southern Asia,India,
1501625479,1501625479,6,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501636272,1501636272,1,Affiliates,Chrome,Windows,desktop,Europe,Western Europe,France,
1501652528,1501652528,2,Direct,Chrome,Linux,desktop,Americas,Northern America,United States,
1501595911,1501595911,2,Referral,Chrome,Macintosh,desktop,Europe,Northern Europe,United Kingdom,
1501630814,1501630814,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501654686,1501654686,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501621340,1501621340,3,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501632182,1501632182,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501635070,1501635070,3,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501603724,1501603724,1,Direct,Chrome,Android,mobile,Europe,Northern Europe,Iceland,
1501609611,1501609611,1,Direct,Safari,iOS,mobile,Asia,Western Asia,United Arab Emirates,
1501614739,1501614739,1,Direct,Safari (in-app),iOS,mobile,Europe,Northern Europe,United Kingdom,
1501576309,1501576309,1,Direct,Safari,iOS,tablet,Europe,Northern Europe,United Kingdom,
1501618179,1501618179,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501647302,1501647302,1,Paid Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501619226,1501619226,1,Organic Search,Chrome,Chrome OS,desktop,Americas,Northern America,United States,
1501612617,1501612617,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501628057,1501628057,4,Affiliates,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501598380,1501598380,2,Direct,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501637007,1501637007,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613218,1501613218,2,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501612432,1501612432,3,Referral,Chrome,Chrome OS,desktop,Americas,Northern America,Canada,
1501616823,1501616823,4,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501652988,1501652988,1,Organic Search,Chrome,Windows,desktop,Europe,Western Europe,France,
1501656404,1501656404,3,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501593474,1501593474,1,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501598969,1501598969,1,Direct,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501597149,1501597149,5,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501640292,1501640292,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501627565,1501627565,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501645493,1501645493,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501590334,1501590334,6,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501586265,1501586265,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501620063,1501620063,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501609000,1501609000,4,Organic Search,Chrome,Android,mobile,Europe,Western Europe,France,
1501640205,1501640205,2,Display,Chrome,Android,mobile,Americas,Northern America,United States,
1501607501,1501607501,1,Social,Chrome,Android,mobile,Asia,Southern Asia,India,
1501642408,1501642408,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501646846,1501646846,1,Organic Search,Firefox,Windows,desktop,Americas,Northern America,Canada,
1501596802,1501596802,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501599522,1501599522,2,Organic Search,Chrome,Windows,desktop,Americas,Northern America,United States,
1501600686,1501600686,1,Organic Search,Chrome,Windows,desktop,Americas,Northern America,Canada,
1501627823,1501627823,2,Organic Search,Safari,Macintosh,desktop,Americas,Northern America,United States,
1501631014,1501631014,8,Referral,Chrome,Macintosh,desktop,Americas,Northern America,United States,
